Policy_ID,Applicant_ID,Coverage_Amount,Decision,Property_Type,Application_Date
POL-202990,TG-101248,21112.0,Approved, apartment ,2024-07-25
POL-202991,TG-105102,14851.0, approved ,Condo,2024-01-10
POL-202992,TG-101574,22053.0, approved , apartment ,2025-02-12
POL-202993,TG-109850,14921.0,Pending,Apartment,2023-05-28
POL-202994,TG-102431,21973.0,Pending,Apartment,2023-07-23
POL-202995,TG-105929,22149.0,Denied,Townhouse,2024-09-08
POL-202996,TG-103762,15998.0,Pending,Condo,2024-06-05
POL-202997,TG-104021,20968.0,Denied,Condo,2024-02-16
POL-202998,TG-104074,21827.0,Approved,Apartment,2024-05-27
POL-202999,TG-108181,14161.0,Denied,Townhouse,2023-02-11
POL-203000,TG-106328,,Pending, apartment ,2023-02-16
POL-203001,TG-100241,23844.0,Denied,Apartment,2023-02-09
POL-203002,TG-108325,23224.0,Approved, apartment ,2023-05-21
POL-203003,TG-100872,6996.0,Denied,Condo,2024-12-31
POL-203004,TG-101094,16621.0,Approved,Apartment,2023-12-08
POL-203005,TG-102074,11816.0,Pending,Apartment,2025-04-03
POL-203006,TG-105848,14584.0, approved , apartment ,2024-04-30
POL-203007,TG-109800,19770.0,Approved,Condo,2024-06-15
POL-203008,TG-107317,18117.0, approved ,Apartment,2024-04-12
POL-203009,TG-109140,8801.0,Denied, apartment ,2023-06-02
POL-203010,TG-101473,11689.0,Denied,Townhouse,2024-09-12
POL-203011,TG-101221,6573.0, approved ,Apartment,2024-06-11
POL-203012,TG-109152,15350.0,Denied,Apartment,2023-05-24
POL-203013,TG-100310,17413.0,Pending,Condo,2023-12-02
POL-203014,TG-106254,11074.0,Denied,Apartment,2024-09-19
POL-203015,TG-108415,19308.0,Pending, apartment ,2023-11-23
POL-203016,TG-109515,15026.0,Pending, apartment ,2023-06-16
POL-203017,TG-108997,16057.0,Denied,Apartment,2024-02-07
POL-203018,TG-106595,13038.0,Pending,Apartment,2024-09-23
POL-203019,TG-103825,14373.0, approved ,Condo,2025-01-27
POL-203020,TG-104089,7323.0,Approved, apartment ,2025-05-12
POL-203021,TG-102326,22283.0,Approved, apartment ,2023-11-03
POL-203022,TG-106441,24171.0,Pending,Condo,2024-08-30
POL-203023,TG-104816,12706.0,Approved, apartment ,2023-12-11
POL-203024,TG-104705,16939.0,Approved,Townhouse,2024-06-03
POL-203025,TG-106295,9001.0,Approved,Townhouse,2025-04-28
POL-203026,TG-105545,22874.0,Denied,Townhouse,2024-06-05
POL-203027,TG-101776,8431.0, approved ,Condo,2024-06-29
POL-203028,TG-108692,20085.0,Approved,Apartment,2024-05-16
POL-203029,TG-106959,10935.0,Approved, apartment ,2024-12-26
POL-203030,TG-103705,8369.0,Approved,Condo,2024-07-30
POL-203031,TG-108933,22432.0,Approved, apartment ,2023-11-03
POL-203032,TG-103309,8408.0,Approved,Condo,2024-05-01
POL-203033,TG-101225,20185.0,Pending, apartment ,2025-04-15
POL-203034,TG-103129,11007.0,Pending,Apartment,2023-01-18
POL-203035,TG-102524,17263.0,Denied,Townhouse,2024-01-13
POL-203036,TG-103806,12228.0,Approved,Apartment,2023-12-06
POL-203037,TG-105990,23714.0, approved ,Apartment,2024-11-20
POL-203038,TG-108813,18627.0,Denied,Condo,2023-04-23
POL-203039,TG-101518,12006.0, approved , apartment ,2024-03-02
POL-203040,TG-103904,17542.0,Approved,Apartment,2024-08-20
POL-203041,TG-103230,8216.0,Approved,Townhouse,2023-11-12
POL-203042,TG-104868,11716.0, approved ,Apartment,2025-03-26
POL-203043,TG-103546,,Denied, apartment ,2025-01-12
POL-203044,TG-106547,23131.0, approved ,Townhouse,2025-06-12
POL-203045,TG-104476,12375.0,Approved, apartment ,2024-12-05
POL-203046,TG-101599,23017.0, approved ,Townhouse,2024-10-06
POL-203047,TG-109667,21934.0,Denied, apartment ,2023-01-28
POL-203048,TG-100797,17614.0,Denied,Apartment,2024-09-03
POL-203049,TG-104291,14416.0,Approved,Townhouse,2024-04-30
POL-203050,TG-105510,18325.0, approved ,Townhouse,2023-09-29
POL-203051,TG-101980,18455.0,Approved,Apartment,2024-11-02
POL-203052,TG-101715,22131.0,Approved,Condo,2025-03-12
POL-203053,TG-103230,22303.0,Pending,Apartment,2025-03-05
POL-203054,TG-108464,21177.0,Approved,Townhouse,2024-08-15
POL-203055,TG-108978,18255.0,Denied, apartment ,2024-08-14
POL-203056,TG-104974,16246.0, approved , apartment ,2023-08-22
POL-203057,TG-102582,7704.0, approved ,Condo,2025-01-08
POL-203058,TG-103194,19122.0,Approved,Townhouse,2023-02-22
POL-203059,TG-106394,21696.0,Denied,Townhouse,2024-08-20
POL-203060,TG-106639,8689.0,Denied,Townhouse,2024-05-06
POL-203061,TG-105538,22666.0, approved , apartment ,2023-06-24
POL-203062,TG-105948,10318.0, approved , apartment ,2024-06-20
POL-203063,TG-105275,,Denied,Apartment,2024-10-06
POL-203064,TG-100441,9965.0,Pending,Condo,2025-01-08
POL-203065,TG-104831,18479.0,Approved,Condo,2024-09-26
POL-203066,TG-108838,22284.0,Denied,Townhouse,2025-03-04
POL-203067,TG-100126,20549.0,Approved,Apartment,2025-05-11
POL-203068,TG-105904,23072.0,Denied, apartment ,2024-01-25
POL-203069,TG-104757,16255.0, approved ,Condo,2023-06-01
POL-203070,TG-103227,12916.0,Denied,Condo,2025-04-21
POL-203071,TG-110040,6421.0,Denied, apartment ,2024-11-28
POL-203072,TG-104609,7826.0,Approved,Townhouse,2023-09-06
POL-203073,TG-105820,17945.0, approved , apartment ,2023-02-02
POL-203074,TG-108724,15615.0, approved , apartment ,2024-08-09
POL-203075,TG-109425,8586.0,Pending,Condo,2024-12-18
POL-203076,TG-105982,21969.0,Pending,Townhouse,2023-04-23
POL-203077,TG-104771,21020.0,Denied,Apartment,2023-07-15
POL-203078,TG-102472,12483.0, approved , apartment ,2023-01-20
POL-203079,TG-109193,19077.0,Approved,Condo,2024-03-27
POL-203080,TG-103316,15193.0,Approved, apartment ,2023-11-18
POL-203081,TG-100530,7637.0,Denied,Townhouse,2024-03-04
POL-203082,TG-105002,16108.0,Pending,Townhouse,2023-06-05
POL-203083,TG-106352,20195.0,Approved,Condo,2024-02-27
POL-203084,TG-103167,5489.0,Approved,Apartment,2024-12-08
POL-203085,TG-102930,8670.0,Approved, apartment ,2023-07-28
POL-203086,TG-107427,19770.0, approved , apartment ,2024-02-25
POL-203087,TG-106845,7128.0,Approved, apartment ,2024-05-28
POL-203088,TG-105050,17518.0,Approved,Townhouse,2025-03-04
POL-203089,TG-101640,11636.0,Denied,Apartment,2024-09-18
POL-203090,TG-106381,7466.0, approved ,Townhouse,2024-04-27
POL-203091,TG-106713,7807.0,Approved,Apartment,2025-06-12
POL-203092,TG-103002,14587.0, approved , apartment ,2025-05-18
POL-203093,TG-108140,14816.0,Denied, apartment ,2025-01-23
POL-203094,TG-101984,12444.0, approved ,Condo,2025-01-14
POL-203095,TG-101979,15408.0,Denied,Condo,2023-03-05
POL-203096,TG-100308,22211.0,Denied,Townhouse,2024-12-23
POL-203097,TG-105711,22913.0,Denied,Apartment,2023-05-22
POL-203098,TG-109324,13760.0,Denied,Townhouse,2024-06-15
POL-203099,TG-104144,21733.0,Denied,Townhouse,2023-08-01
POL-203100,TG-104312,10899.0,Approved,Condo,2024-07-28
POL-203101,TG-106253,19631.0,Pending,Townhouse,2023-11-29
POL-203102,TG-103901,23493.0,Pending,Townhouse,2024-11-09
POL-203103,TG-109409,7572.0,Pending, apartment ,2024-05-04
POL-203104,TG-107407,21375.0,Approved, apartment ,2024-06-22
POL-203105,TG-102579,5066.0,Denied, apartment ,2024-01-21
POL-203106,TG-105904,17257.0,Pending,Condo,2023-11-18
POL-203107,TG-109587,23112.0,Pending, apartment ,2023-06-27
POL-203108,TG-103243,8962.0,Approved, apartment ,2024-04-15
POL-203109,TG-104478,17845.0, approved , apartment ,2024-06-29
POL-203110,TG-107572,13665.0,Pending,Apartment,2023-12-17
POL-203111,TG-108500,13285.0,Denied,Apartment,2024-07-13
POL-203112,TG-107761,15051.0,Pending,Townhouse,2023-12-29
POL-203113,TG-106281,14843.0, approved , apartment ,2024-11-23
POL-203114,TG-101517,23852.0, approved , apartment ,2025-03-01
POL-203115,TG-106405,13505.0,Pending,Townhouse,2025-06-07
POL-203116,TG-103339,20933.0,Denied,Townhouse,2025-01-08
POL-203117,TG-102345,9077.0,Approved, apartment ,2024-11-28
POL-203118,TG-100571,22254.0,Approved,Condo,2024-10-20
POL-203119,TG-102464,22781.0,Denied,Townhouse,2025-04-02
POL-203120,TG-102339,19692.0,Denied,Townhouse,2024-12-10
POL-203121,TG-105364,23077.0, approved , apartment ,2023-09-28
POL-203122,TG-109730,5409.0,Approved,Condo,2024-09-16
POL-203123,TG-103704,15191.0,Approved, apartment ,2024-05-10
POL-203124,TG-106600,11399.0, approved , apartment ,2023-07-16
POL-203125,TG-107746,11250.0,Approved,Apartment,2023-09-10
POL-203126,TG-106973,13972.0,Approved, apartment ,2023-10-13
POL-203127,TG-102221,17696.0,Denied, apartment ,2024-07-25
POL-203128,TG-107432,18749.0, approved , apartment ,2023-11-02
POL-203129,TG-109810,22869.0,Denied,Townhouse,2023-08-19
POL-203130,TG-101457,13384.0,Approved, apartment ,2023-11-01
POL-203131,TG-106197,16856.0,Denied,Townhouse,2025-02-28
POL-203132,TG-101019,14780.0,Denied, apartment ,2023-10-23
POL-203133,TG-109460,12079.0,Approved,Apartment,2024-12-22
POL-203134,TG-102774,24476.0,Pending,Apartment,2023-08-01
POL-203135,TG-102848,24953.0,Pending,Apartment,2024-12-07
POL-203136,TG-102907,23284.0,Pending,Townhouse,2024-12-22
POL-203137,TG-105908,23886.0,Denied,Townhouse,2024-05-15
POL-203138,TG-101561,5062.0,Pending,Townhouse,2023-11-21
POL-203139,TG-101801,6563.0,Approved,Apartment,2024-05-06
POL-203140,TG-103606,10629.0,Pending,Condo,2023-12-24
POL-203141,TG-107746,20586.0,Approved,Condo,2024-07-27
POL-203142,TG-105897,19176.0,Denied,Townhouse,2025-03-25
POL-203143,TG-109959,11011.0,Denied,Apartment,2025-01-08
POL-203144,TG-109243,11776.0,Approved,Apartment,2023-10-08
POL-203145,TG-104202,9265.0,Pending, apartment ,2023-10-22
POL-203146,TG-104685,8671.0,Approved, apartment ,2023-05-05
POL-203147,TG-109913,7537.0,Approved,Apartment,2024-08-10
POL-203148,TG-105157,5931.0, approved ,Condo,2024-11-23
POL-203149,TG-108000,6716.0,Approved,Townhouse,2024-07-10
POL-203150,TG-104609,23607.0, approved ,Townhouse,2024-01-24
POL-203151,TG-103397,8567.0,Approved,Apartment,2024-02-09
POL-203152,TG-100819,9267.0,Pending,Townhouse,2025-04-18
POL-203153,TG-107989,,Approved,Apartment,2023-12-20
POL-203154,TG-108593,14771.0,Approved,Condo,2025-03-02
POL-203155,TG-108085,16654.0,Pending, apartment ,2025-04-03
POL-203156,TG-106830,8876.0,Pending,Townhouse,2023-05-30
POL-203157,TG-106475,18647.0,Approved,Townhouse,2023-10-25
POL-203158,TG-101098,18505.0, approved ,Townhouse,2023-02-13
POL-203159,TG-106600,23518.0, approved ,Condo,2023-10-22
POL-203160,TG-104989,21364.0,Approved,Apartment,2025-01-01
POL-203161,TG-106766,22064.0,Pending,Townhouse,2023-03-22
POL-203162,TG-108053,13099.0,Pending,Condo,2023-12-21
POL-203163,TG-105275,21860.0, approved ,Townhouse,2024-03-28
POL-203164,TG-103878,11919.0,Approved, apartment ,2024-11-02
POL-203165,TG-102706,5618.0,Denied,Apartment,2023-09-20
POL-203166,TG-102880,5554.0,Denied,Condo,2025-02-04
POL-203167,TG-109261,13462.0,Denied,Condo,2024-05-05
POL-203168,TG-108936,20309.0,Denied,Townhouse,2023-08-08
POL-203169,TG-106847,18196.0,Pending,Condo,2023-07-26
POL-203170,TG-106840,9555.0,Denied,Townhouse,2025-04-27
POL-203171,TG-109710,19113.0,Approved,Apartment,2024-07-05
POL-203172,TG-100258,21562.0, approved ,Apartment,2023-10-05
POL-203173,TG-109731,16338.0, approved ,Condo,2024-07-29
POL-203174,TG-107000,8227.0,Pending, apartment ,2024-12-13
POL-203175,TG-102897,15566.0,Pending,Condo,2023-10-06
POL-203176,TG-103068,16382.0,Denied,Apartment,2023-05-21
POL-203177,TG-102561,22698.0,Denied,Apartment,2023-04-22
POL-203178,TG-106409,23707.0,Approved, apartment ,2024-09-22
POL-203179,TG-100939,, approved , apartment ,2025-01-28
POL-203180,TG-100345,,Approved,Apartment,2024-08-23
POL-203181,TG-100500,9793.0, approved ,Townhouse,2023-09-03
POL-203182,TG-102340,13995.0,Pending,Townhouse,2023-09-06
POL-203183,TG-103356,8577.0,Pending,Condo,2023-02-21
POL-203184,TG-100204,9239.0, approved ,Apartment,2024-11-16
POL-203185,TG-106012,5243.0,Approved,Condo,2024-06-27
POL-203186,TG-104411,22812.0,Denied,Townhouse,2023-08-20
POL-203187,TG-107295,13378.0, approved ,Apartment,2024-10-15
POL-203188,TG-103916,11391.0,Denied,Apartment,2023-08-27
POL-203189,TG-103608,11013.0, approved , apartment ,2023-02-23
POL-203190,TG-100228,15348.0, approved ,Condo,2023-04-13
POL-203191,TG-109862,15137.0,Approved,Townhouse,2024-02-28
POL-203192,TG-104448,20707.0,Denied,Townhouse,2023-12-05
POL-203193,TG-107022,23056.0, approved , apartment ,2025-01-04
POL-203194,TG-101038,13880.0,Denied, apartment ,2024-04-28
POL-203195,TG-109090,15149.0,Denied,Apartment,2023-04-13
POL-203196,TG-103254,13298.0,Pending,Condo,2024-11-28
POL-203197,TG-102684,19750.0,Approved,Apartment,2025-02-28
POL-203198,TG-107303,21060.0,Approved, apartment ,2023-05-21
POL-203199,TG-106886,24116.0,Denied,Apartment,2023-01-06
POL-203200,TG-109519,13056.0,Approved,Townhouse,2024-07-17
POL-203201,TG-100606,7477.0,Approved, apartment ,2023-06-11
POL-203202,TG-100603,16758.0,Pending,Townhouse,2024-02-21
POL-203203,TG-106994,17558.0,Approved,Apartment,2024-10-30
POL-203204,TG-106114,20184.0,Approved,Townhouse,2025-06-18
POL-203205,TG-103064,22935.0, approved , apartment ,2024-05-02
POL-203206,TG-106517,23192.0, approved ,Townhouse,2024-05-03
POL-203207,TG-103877,11115.0, approved ,Condo,2024-10-28
POL-203208,TG-104536,13085.0, approved ,Condo,2023-07-24
POL-203209,TG-101662,12618.0,Approved,Condo,2025-02-13
POL-203210,TG-100232,22602.0,Denied,Condo,2023-10-22
POL-203211,TG-107843,12374.0, approved , apartment ,2023-11-25
POL-203212,TG-107477,7079.0, approved , apartment ,2023-10-20
POL-203213,TG-107086,20247.0,Denied,Condo,2024-10-23
POL-203214,TG-104398,7875.0,Denied,Apartment,2023-03-02
POL-203215,TG-103399,24876.0,Denied,Townhouse,2025-02-26
POL-203216,TG-101535,14863.0,Pending,Apartment,2023-04-02
POL-203217,TG-102341,14758.0,Denied,Condo,2024-10-29
POL-203218,TG-101652,21514.0,Approved,Apartment,2024-08-10
POL-203219,TG-104461,22235.0,Approved,Apartment,2023-08-26
POL-203220,TG-107855,11276.0,Pending, apartment ,2024-07-01
POL-203221,,10677.0, approved , apartment ,2025-01-26
POL-203222,TG-100086,10802.0,Denied,Apartment,2025-01-10
POL-203223,TG-107168,8009.0, approved , apartment ,2025-05-20
POL-203224,TG-109429,24378.0,Approved,Condo,2023-02-08
POL-203225,TG-106263,19553.0,Pending,Condo,2023-06-29
POL-203226,TG-104905,11799.0,Pending,Condo,2024-03-03
POL-203227,TG-109410,6789.0, approved , apartment ,2025-05-07
POL-203228,TG-104737,7471.0, approved ,Townhouse,2023-06-30
POL-203229,TG-108038,19972.0,Denied, apartment ,2023-02-07
POL-203230,TG-104479,14648.0,Pending,Townhouse,2025-05-06
POL-203231,TG-108841,19431.0,Approved,Apartment,2024-02-11
POL-203232,TG-101894,6000.0,Pending,Townhouse,2025-03-17
POL-203233,TG-108760,18146.0,Approved,Townhouse,2024-05-22
POL-203234,TG-106284,22196.0, approved ,Condo,2023-07-10
POL-203235,TG-108865,18134.0, approved ,Apartment,2025-02-05
POL-203236,TG-108703,5278.0,Denied,Townhouse,2025-06-12
POL-203237,TG-105167,13147.0,Approved,Townhouse,2023-10-24
POL-203238,TG-103721,24584.0,Denied,Townhouse,2025-06-16
POL-203239,TG-107660,19968.0, approved ,Townhouse,2023-02-08
POL-203240,TG-106134,5092.0, approved ,Apartment,2023-01-10
POL-203241,TG-109355,21405.0,Denied,Apartment,2023-11-02
POL-203242,TG-107404,24996.0,Pending,Townhouse,2024-08-04
POL-203243,TG-106603,22597.0,Denied,Condo,2024-09-09
POL-203244,TG-104181,7186.0,Approved,Condo,2023-04-20
POL-203245,TG-106536,16379.0, approved ,Apartment,2023-12-10
POL-203246,TG-104770,13788.0,Approved, apartment ,2023-10-19
POL-203247,TG-100492,14844.0,Pending,Townhouse,2024-04-10
POL-203248,TG-108471,16116.0, approved ,Condo,2024-10-18
POL-203249,TG-100601,16082.0, approved ,Townhouse,2024-07-10
POL-203250,TG-109709,,Denied,Condo,2024-06-20
POL-203251,TG-108423,23312.0,Denied,Condo,2024-05-20
POL-203252,TG-105549,22411.0,Approved,Apartment,2023-05-18
POL-203253,TG-107964,19475.0,Denied,Condo,2025-05-21
POL-203254,TG-109757,11886.0, approved ,Condo,2024-05-31
POL-203255,TG-108920,7778.0,Denied,Townhouse,2024-04-24
POL-203256,TG-101596,10212.0, approved , apartment ,2023-10-07
POL-203257,TG-102032,10007.0,Denied,Condo,2023-07-17
POL-203258,TG-108990,24381.0,Denied, apartment ,2025-04-08
POL-203259,TG-100239,14542.0, approved ,Townhouse,2023-04-26
POL-203260,TG-109395,20164.0,Approved,Apartment,2023-12-05
POL-203261,TG-100890,13356.0,Approved,Townhouse,2023-06-16
POL-203262,TG-106872,21294.0, approved ,Townhouse,2025-01-18
POL-203263,TG-109388,12325.0,Approved, apartment ,2024-04-14
POL-203264,TG-102070,13035.0,Approved, apartment ,2024-10-25
POL-203265,TG-104957,11573.0,Pending,Condo,2023-09-21
POL-203266,TG-104228,5992.0, approved , apartment ,2025-01-05
POL-203267,TG-109273,10184.0,Denied,Apartment,2023-07-10
POL-203268,TG-101632,18293.0,Denied,Townhouse,2023-01-15
POL-203269,TG-100167,9330.0,Pending, apartment ,2025-01-24
POL-203270,TG-106896,9504.0, approved ,Apartment,2023-12-12
POL-203271,TG-101194,13060.0,Denied,Apartment,2025-03-20
POL-203272,TG-107234,22765.0,Approved,Townhouse,2023-10-30
POL-203273,TG-101770,23319.0,Denied,Condo,2024-08-04
POL-203274,TG-100511,7594.0, approved ,Apartment,2024-11-21
POL-203275,TG-107309,21191.0,Denied, apartment ,2025-02-14
POL-203276,TG-106586,11584.0,Pending,Apartment,2023-07-17
POL-203277,TG-104432,20048.0,Pending, apartment ,2023-06-29
POL-203278,TG-106751,6380.0,Approved, apartment ,2024-09-17
POL-203279,TG-106980,18986.0,Pending,Townhouse,2025-05-26
POL-203280,TG-101804,19006.0,Denied,Apartment,2024-10-16
POL-203281,TG-106113,8907.0,Denied, apartment ,2024-02-20
POL-203282,TG-101241,6284.0,Approved, apartment ,2025-04-26
POL-203283,TG-104663,11683.0,Approved,Townhouse,2024-03-13
POL-203284,TG-103141,11671.0,Approved,Townhouse,2024-06-11
POL-203285,TG-108515,12430.0, approved ,Townhouse,2023-12-02
POL-203286,TG-104561,19244.0, approved , apartment ,2023-03-30
POL-203287,TG-106750,13848.0, approved , apartment ,2024-02-15
POL-203288,TG-106679,18054.0,Pending,Townhouse,2024-11-16
POL-203289,TG-107706,19442.0,Denied, apartment ,2023-04-08
POL-203290,TG-102823,20632.0,Pending,Townhouse,2023-07-09
POL-203291,TG-104569,6269.0,Denied,Townhouse,2023-05-24
POL-203292,TG-100319,23673.0,Pending, apartment ,2024-05-03
POL-203293,TG-105432,19746.0,Approved,Townhouse,2023-11-28
POL-203294,TG-108172,8129.0, approved , apartment ,2023-09-12
POL-203295,TG-101264,9711.0,Denied,Townhouse,2023-01-07
POL-203296,TG-107294,16497.0,Denied,Townhouse,2023-09-25
POL-203297,TG-107091,22343.0,Denied,Condo,2024-01-28
POL-203298,TG-103917,18343.0,Pending,Condo,2023-08-30
POL-203299,TG-109695,24965.0,Pending,Townhouse,2024-04-02
POL-203300,TG-103470,6076.0,Denied,Condo,2025-02-10
POL-203301,TG-105200,10157.0,Approved,Townhouse,2023-10-01
POL-203302,TG-102522,22345.0,Approved,Condo,2023-12-04
POL-203303,TG-106703,20328.0,Approved,Condo,2023-11-06
POL-203304,TG-101561,11180.0, approved ,Apartment,2024-08-19
POL-203305,TG-101253,13597.0,Denied,Townhouse,2025-01-10
POL-203306,TG-101483,23761.0,Approved,Townhouse,2024-08-09
POL-203307,TG-100910,11223.0,Denied, apartment ,2023-01-12
POL-203308,TG-100469,16953.0,Approved, apartment ,2023-09-25
POL-203309,TG-105664,18581.0,Denied, apartment ,2024-10-31
POL-203310,TG-107545,15546.0, approved ,Townhouse,2024-01-04
POL-203311,TG-103439,15170.0,Denied,Townhouse,2024-12-10
POL-203312,TG-101255,19042.0,Approved,Townhouse,2023-08-30
POL-203313,TG-108579,20750.0,Denied,Apartment,2023-03-05
POL-203314,TG-103087,11826.0,Pending,Apartment,2024-11-14
POL-203315,TG-106068,6852.0,Approved, apartment ,2023-05-02
POL-203316,TG-109027,19497.0,Denied,Apartment,2024-04-21
POL-203317,TG-107298,19212.0,Approved,Condo,2023-11-11
POL-203318,TG-103844,23583.0,Denied,Condo,2023-06-13
POL-203319,TG-100270,22625.0, approved , apartment ,2024-02-20
POL-203320,TG-109434,14122.0, approved ,Apartment,2024-12-03
POL-203321,TG-108736,24309.0,Approved,Condo,2024-05-29
POL-203322,TG-108147,5725.0,Approved,Townhouse,2024-12-21
POL-203323,TG-101534,21579.0,Approved,Condo,2025-02-27
POL-203324,TG-104904,16347.0,Denied, apartment ,2023-11-15
POL-203325,TG-110000,5228.0, approved ,Townhouse,2024-12-07
POL-203326,TG-109000,24388.0, approved ,Townhouse,2023-05-01
POL-203327,TG-109529,21325.0,Approved,Condo,2024-10-16
POL-203328,TG-107430,20281.0,Approved, apartment ,2023-10-30
POL-203329,TG-106187,14408.0, approved ,Condo,2024-01-12
POL-203330,TG-109764,8671.0,Denied,Condo,2024-09-21
POL-203331,TG-104011,12747.0,Denied, apartment ,2023-08-15
POL-203332,TG-105863,12363.0,Approved,Apartment,2023-08-13
POL-203333,TG-105924,16091.0,Denied,Apartment,2023-05-17
POL-203334,TG-106158,18037.0,Pending,Condo,2024-05-04
POL-203335,TG-109185,18365.0,Pending,Apartment,2023-06-06
POL-203336,TG-105825,12505.0, approved ,Townhouse,2024-04-10
POL-203337,TG-102555,8006.0,Pending, apartment ,2025-02-04
POL-203338,TG-102154,7148.0, approved ,Apartment,2024-09-12
POL-203339,TG-100613,15429.0,Pending, apartment ,2024-01-18
POL-203340,TG-104449,22181.0,Pending,Apartment,2024-03-01
POL-203341,TG-100354,22826.0,Pending,Condo,2024-12-19
POL-203342,TG-110046,5019.0,Pending,Condo,2024-07-16
POL-203343,TG-106739,12474.0,Pending, apartment ,2024-04-27
