,app_id,property_id,app_date,employment_status,income,credit_score,previously_evicted,has_cosigner,approval_status,premium,monthly_rent,tenants,notes
1774,2164962,1695,2021-09-07,Retired,156799,737.0,No,No,Denied,4281.48,5097,3,Co-signer pending review.
1775,2173341,1708,2022-02-27,Full-Time,193620,735.0,No,No,Denied,2969.28,3093,2,
1776,2173423,374,,Retired,996000,417.0,No,Yes,Withdrawn,1341.0,2235,2,Flagged for manual review.
1777,2176400,872,2023-05-12,Student,219288,713.0,Yes,No,Approved,1573.26,2017,1,Flagged for manual review.
1778,2178949,511,2022-03-17,Retired,186057,320.0,No,No,Denied,3450.6,5751,1,Flagged for manual review.
1779,2181531,612,2024-07-26,Part-Time,116770,,No,Yes,Denied,4708.8,7848,2,Referred by agent.
1780,2181663,1417,2021-11-24,Self-Employed,152715,362.0,No,Yes,Approved,3402.3,5155,1,Applicant follow-up needed
1781,2183226,558,2021-10-11,Self-Employed,120932,615.0,No,No,Pending,4006.08,4173,3,docs expired
1782,2183485,418,2024-05-27,Contract,66444,516.0,Yes,Yes,Approved,2898.0,3450,3,Applicant provided pay stubs.
1783,2184240,448,2023-08-13,Contract,18394,798.0,No,Yes,Pending,1643.46,2107,4,Flagged for manual review.
1784,2188454,1191,2023-06-11,Self-Employed,150484,539.0,Yes,Yes,Approved,752.4,1254,5,Co-signer pending review.
1785,2189085,539,2024-02-21,Retired,112890,831.0,No,No,Approved,2994.42,4537,1,
1786,2191576,1223,2021-09-26,Student,118727,770.0,No,Yes,Approved,3113.22,4717,5,Referred by agent.
1787,2193825,1096,2022-01-17,Part-Time,144277,807.0,No,Yes,Approved,1672.44,2534,1,Missing bank statements.
1788,2195230,1247,2022-03-28,Part-Time,229197,712.0,No,No,Approved,3829.02,4909,2,
1789,2195352,1131,2021-10-01,Student,238760,792.0,No,Yes,Approved,1102.86,1671,3,income verified via Plaid
1790,2195541,141,2022-09-02,Student,92530,836.0,No,No,Approved,2567.88,3057,2,
1791,2196614,1773,2020-12-06,Retired,88835,843.0,No,No,Approved,4751.04,4949,4,Missing bank statements.
1792,2197320,495,2022-06-06,Student,248115,590.0,No,No,Approved,999.0,1665,5,
1793,2197597,13,2022-10-22,Student,191700,826.0,No,No,Denied,2097.0,3495,5,
1794,2200237,541,2024-09-05,Part-Time,137002,706.0,No,No,Under Review,3028.2,5047,5,Applicant follow-up needed
1795,2203033,1165,2022-09-20,Unemployed,127692,699.0,No,No,Denied,855.36,891,5,
1796,2204089,579,2024-12-13,Part-Time,225942,686.0,No,Yes,Pending,4918.2,5855,1,Missing bank statements.
1797,2204424,81,2023-02-02,Part-Time,223074,563.0,No,No,Pending,3061.44,3189,1,
1798,2204979,1347,2022-01-06,Retired,221228,555.0,No,No,Approved,676.2,805,1,
1799,2205549,850,2024-09-14,Contract,59394,796.0,No,No,Approved,2370.42,3039,4,
1800,2208023,196,2024-01-05,Contract,127673,574.0,Yes,Yes,Approved,7880.64,8209,1,Applicant follow-up needed
1801,2210091,1439,2022-08-05,Retired,51344,705.0,No,No,Approved,2698.8,3460,3,income verified via Plaid
1802,2211018,352,2023-02-14,Full-Time,157718,,No,Yes,Withdrawn,2278.08,2373,1,Applicant provided pay stubs.
1803,2211934,1515,2024-01-09,Part-Time,199073,672.0,No,Yes,Pending,1101.54,1669,4,Renewal case.
1804,2212040,378,2024-11-16,Unemployed,145295,714.0,No,Yes,Under Review,1826.88,1903,3,income verified via Plaid
1805,2216292,257,2021-05-23,Part-Time,163763,698.0,No,Yes,Approved,2525.4,4209,2,
1806,2216834,1747,2021-04-08,Self-Employed,91332,748.0,No,Yes,Approved,4595.76,5892,4,Applicant provided pay stubs.
1807,2218445,1126,2023-12-08,Part-Time,188392,803.0,No,No,Approved,3109.44,3239,1,
1808,2221269,355,2020-07-24,Self-Employed,186455,734.0,No,No,Pending,7762.56,8086,4,
1809,2223241,538,2021-04-21,Student,235156,675.0,Yes,Yes,Denied,2690.22,3449,5,
1810,2224050,490,2023-05-17,Student,55499,835.0,No,Yes,Approved,5639.04,5874,1,Applicant follow-up needed
1811,2225622,1419,2020-01-26,Retired,200200,784.0,Yes,No,Approved,3387.84,0,5,Co-signer pending review.
1812,2226205,1694,2022-03-12,Self-Employed,109250,632.0,Yes,No,Denied,1795.56,2302,5,
1813,2226989,763,2024-10-30,Full-Time,230024,725.0,No,Yes,Denied,6011.46,7707,4,
1814,2231125,711,2024-02-15,Part-Time,150418,693.0,No,No,Approved,655.38,993,5,Missing bank statements.
1815,2233437,1214,2020-06-28,Student,234692,585.0,No,No,Denied,558.36,846,4,income verified via Plaid
1816,2234047,972,2022-11-29,Full-Time,223595,750.0,No,No,Approved,1786.62,2707,1,
1817,2234605,840,2020-12-15,Self-Employed,81310,,No,No,Approved,1668.6,2781,2,Applicant follow-up needed
1818,2238620,1152,2021-01-11,Contract,104930,729.0,No,Yes,Approved,5432.64,5659,5,.
1819,2238747,941,2021-02-09,Self-Employed,101558,722.0,No,Yes,Denied,1715.4,2859,5,Applicant provided pay stubs.
1820,2240749,906,2023-04-24,Part-Time,203296,707.0,No,No,Approved,5464.32,5692,3,Flagged for manual review.
1821,2242399,1191,2020-08-31,Unemployed,169733,661.0,No,No,Approved,1053.36,1254,1,Applicant follow-up needed
1822,2243149,524,2024-06-08,Student,119255,796.0,No,No,Pending,3024.84,3601,4,Co-signer pending review.
1823,2249257,990,2020-01-17,Contract,22334,772.0,No,No,Approved,1671.78,2533,1,Co-signer pending review.
1824,2251683,836,2021-07-08,Retired,169220,807.0,No,Yes,Denied,2920.5,4425,4,docs expired
1825,2253400,242,2022-01-21,Unemployed,121035,760.0,No,Yes,Denied,2370.24,2469,4,Applicant follow-up needed
1826,2253657,1457,2020-09-29,Contract,60473,618.0,No,No,Approved,5361.18,8123,5,Co-signer pending review.
1827,2253823,1048,2021-03-17,Student,306924,751.0,No,No,Approved,4804.8,8008,3,
1828,2255628,1121,2020-05-27,Self-Employed,301679,789.0,No,No,Approved,1173.6,1956,2,
1829,2255846,566,2023-09-11,Part-Time,58460,847.0,No,No,Under Review,1268.4,1510,3,
1830,2256928,1697,2021-03-03,Part-Time,154207,726.0,Yes,No,Approved,1329.9,1705,1,
1831,2257559,226,2024-06-17,Student,156322,847.0,No,Yes,Withdrawn,1483.2,1545,2,Referred by agent.
1832,2257789,1481,2023-06-22,Contract,222671,759.0,No,No,Denied,1250.76,1489,5,income verified via Plaid
1833,2259184,1744,2021-04-22,Student,222010,748.0,No,Yes,Denied,7486.08,7798,1,Missing bank statements.
1834,2260956,596,2024-05-30,Full-Time,64382,352.0,No,No,Denied,3513.6,3660,4,Applicant provided pay stubs.
1835,2263502,1284,2023-10-26,Full-Time,38443,742.0,No,Yes,Approved,3352.8,5588,3,
1836,2264033,1205,2022-06-05,Retired,82369,724.0,No,No,Approved,2829.0,4715,5,Missing bank statements.
1837,2267963,803,,Unemployed,84781,625.0,No,Yes,Approved,6559.8,8410,5,
1838,2269278,1214,2022-04-25,Unemployed,108300,818.0,No,No,Pending,659.88,846,4,docs expired
1839,2269998,1212,2024-12-20,Contract,37544,324.0,No,No,Denied,952.38,1443,1,Referred by agent.
1840,2272104,633,2022-11-08,Unemployed,123638,822.0,No,No,Approved,3639.48,4666,1,Applicant follow-up needed
1841,2272337,716,2023-10-29,Retired,23913,789.0,No,No,Withdrawn,2260.44,2898,2,docs expired
1842,2273839,774,2024-07-06,Unemployed,90983,771.0,No,No,Pending,2363.4,3939,5,Referred by agent.
1843,2274431,1067,2022-05-14,Student,170828,590.0,No,No,Approved,2258.88,2896,5,income verified via Plaid
1844,2278602,231,2020-12-18,Full-Time,139735,783.0,No,No,Approved,4812.06,7291,2,.
1845,2279947,1128,2021-01-09,Full-Time,26021,712.0,No,No,Approved,5713.92,5952,5,income verified via Plaid
1846,2282089,152,2021-10-25,Retired,38982,382.0,No,No,Under Review,1563.54,2369,4,
1847,2284538,1502,2020-09-01,Unemployed,234910,,No,No,Approved,2289.3,2935,3,Referred by agent.
1848,2287015,465,,Self-Employed,46939,744.0,No,No,Approved,1817.28,1893,4,Renewal case.
1849,2288399,1672,2020-12-24,Self-Employed,44977,567.0,Yes,Yes,Denied,1880.4,3134,3,Co-signer pending review.
1850,2289416,1637,2023-07-28,Part-Time,129345,786.0,No,No,Approved,2810.4,4684,3,docs expired
1851,2290008,1654,2023-05-30,Unemployed,202485,695.0,No,No,Denied,2903.04,3456,3,
1852,2291905,1653,2022-04-03,Student,206191,762.0,Yes,Yes,Approved,1443.96,1719,4,Renewal case.
1853,2292661,1586,2022-01-03,Unemployed,140910,710.0,No,No,Approved,3695.34,0,1,Flagged for manual review.
1854,2293660,1798,2021-06-17,Contract,177906,,No,Yes,Denied,4156.8,6928,2,Renewal case.
1855,2293674,679,2021-12-14,Full-Time,224925,650.0,No,No,Pending,1945.68,2948,2,Applicant follow-up needed
1856,2295147,1641,2024-11-13,Unemployed,299042,665.0,No,No,Denied,3647.4,6079,1,Co-signer pending review.
1857,2298363,946,2023-05-22,Full-Time,86933,729.0,Yes,No,Approved,4659.6,7766,1,
1858,2298750,995,2024-12-03,Retired,156567,715.0,Yes,Yes,Approved,5016.48,5972,3,Referred by agent.
1859,2298805,362,2022-09-13,Self-Employed,111215,584.0,No,Yes,Approved,2139.72,3242,4,
1860,2300853,1010,2021-04-30,Unemployed,162057,647.0,No,Yes,Approved,660.0,1100,1,Applicant follow-up needed
1861,2301826,320,2024-10-07,Contract,172116,681.0,No,Yes,Approved,2719.68,2833,4,income verified via Plaid
1862,2304066,714,2020-08-16,Contract,207844,692.0,No,Yes,Approved,3783.0,4850,3,Flagged for manual review.
1863,2306980,1360,2020-05-17,Part-Time,178269,729.0,No,No,Approved,898.8,1498,1,
1864,2307199,116,2021-08-14,Contract,107905,701.0,No,Yes,Pending,3610.56,3761,5,Missing bank statements.
1865,2307317,1460,2021-05-17,Self-Employed,29032,326.0,Yes,Yes,Approved,1084.38,1643,5,Applicant provided pay stubs.
1866,2308161,932,2022-04-30,Student,164970,729.0,No,Yes,Approved,4534.92,5814,3,
1867,2309020,1086,2021-10-25,Student,96244,715.0,No,No,Approved,2928.0,4880,1,Flagged for manual review.
1868,2311678,1693,2023-04-11,Contract,143237,,No,Yes,Approved,1517.88,1807,1,Missing bank statements.
1869,2311991,119,2021-08-29,Unemployed,241264,726.0,No,No,Denied,4023.6,4790,4,docs expired
1870,2312696,637,2024-05-23,Full-Time,37707,835.0,No,No,Approved,2541.24,3258,3,Renewal case.
1871,2314964,863,2022-07-23,Retired,85567,594.0,Yes,Yes,Denied,1055.04,1256,2,Applicant provided pay stubs.
1872,2316114,1419,,Retired,121800,706.0,Yes,Yes,Approved,2329.14,3529,3,
1873,2316820,274,2024-08-20,Unemployed,79927,,No,No,Approved,4044.48,4213,1,Renewal case.
1874,2319753,656,2022-06-01,Full-Time,229707,673.0,No,No,Approved,3054.0,5090,3,
1875,2320095,1312,2022-03-09,Student,37428,834.0,No,No,Approved,582.0,970,3,Referred by agent.
1876,2321224,111,2021-04-14,Self-Employed,221704,794.0,No,Yes,Approved,1363.56,0,5,
1877,2322083,1503,2022-03-20,Part-Time,246477,685.0,No,Yes,Approved,1822.2,3037,5,
1878,2322092,962,2023-04-19,Unemployed,165175,393.0,No,Yes,Approved,701.4,1169,4,Applicant follow-up needed
1879,2325593,1631,2024-01-24,Student,20741,644.0,No,No,Pending,3906.24,4069,1,Applicant provided pay stubs.
1880,2328813,606,2021-11-23,Self-Employed,34873,772.0,No,Yes,Pending,1684.02,2159,4,Referred by agent.
1881,2329952,847,2023-10-24,Full-Time,211878,790.0,Yes,Yes,Pending,3393.6,5656,5,Applicant provided pay stubs.
1882,2331645,1094,2023-10-04,Self-Employed,55411,610.0,No,No,Denied,2328.0,3880,5,Applicant follow-up needed
1883,2331890,171,2020-04-13,Unemployed,59931,813.0,Yes,No,Approved,3948.36,5062,1,Co-signer pending review.
1884,2332142,956,2021-10-28,Student,226508,746.0,Yes,Yes,Approved,2082.6,3471,1,.
1885,2333745,401,2023-10-05,Self-Employed,75316,707.0,Yes,Yes,Approved,4293.3,6505,5,
1886,2334255,937,2020-12-31,Self-Employed,125545,809.0,No,Yes,Approved,2222.22,2849,5,Applicant provided pay stubs.
1887,2335060,641,2020-11-06,Unemployed,134729,374.0,No,No,Approved,2443.2,2545,3,
1888,2335115,426,2023-03-05,Retired,114798,614.0,No,No,Denied,5232.0,5450,1,
1889,2335951,1139,2020-08-06,Self-Employed,48029,738.0,No,Yes,Approved,6480.96,6751,3,Missing bank statements.
1890,2336696,1409,2023-04-27,Self-Employed,59411,795.0,No,Yes,Approved,2761.08,3287,3,docs expired
1891,2336966,715,2023-11-22,Part-Time,108260,791.0,No,No,Denied,1903.68,1983,2,docs expired
1892,2337446,1285,2023-04-03,Retired,108074,400.0,No,No,Pending,4075.2,4245,1,Applicant follow-up needed
1893,2337882,282,2023-05-04,Unemployed,166530,673.0,No,No,Denied,989.04,1268,4,
1894,2339023,1392,,Part-Time,220910,630.0,Yes,No,Denied,6624.54,8493,2,
1895,2339224,1611,2020-05-26,Contract,19586,682.0,No,No,Approved,4294.68,5506,4,income verified via Plaid
1896,2339298,198,2021-09-28,Student,70613,730.0,No,Yes,Withdrawn,2242.8,0,5,
1897,2340421,659,2022-08-01,Retired,149275,,No,No,Denied,4920.24,6308,1,
1898,2342092,1236,2022-06-05,Unemployed,174431,385.0,No,No,Denied,2104.32,2192,3,Renewal case.
1899,2343323,426,,Self-Employed,122771,675.0,No,Yes,Denied,3597.0,5450,5,
1900,2344835,1303,2022-12-04,Contract,89093,743.0,No,No,Denied,5998.08,0,4,Flagged for manual review.
1901,2345127,1551,2021-05-12,Student,115207,603.0,No,Yes,Approved,2887.68,3008,4,docs expired
1902,2345716,599,2024-03-17,Unemployed,312687,684.0,No,No,Approved,923.34,1399,1,
1903,2346049,834,2024-06-13,Part-Time,104781,564.0,No,No,Approved,982.8,1260,5,Applicant follow-up needed
1904,2346064,188,2021-07-15,Full-Time,59309,522.0,Yes,Yes,Denied,1287.36,1341,4,Applicant follow-up needed
1905,2346691,971,2024-05-09,Self-Employed,60672,597.0,No,No,Denied,1866.48,2222,5,
1906,2348817,979,2022-03-10,Contract,153199,825.0,No,Yes,Approved,1614.48,1922,2,income verified via Plaid
1907,2348939,1085,2022-03-20,Unemployed,115897,624.0,No,No,Approved,2934.0,4890,3,Missing bank statements.
1908,2350317,1170,2023-04-18,Retired,78527,620.0,No,No,Withdrawn,2519.04,2624,4,
1909,2350591,105,2022-08-12,Self-Employed,130078,703.0,No,No,Under Review,3428.4,5714,5,Flagged for manual review.
1910,2351035,610,2021-04-01,Self-Employed,119736,691.0,Yes,Yes,Denied,1298.4,2164,5,Referred by agent.
1911,2351048,384,,Student,153490,430.0,No,Yes,Denied,3822.6,6371,4,Flagged for manual review.
1912,2351650,1748,2021-12-10,Student,65950,777.0,No,Yes,Approved,1265.88,1507,4,
1913,2352669,1726,2023-09-16,Retired,116073,744.0,No,Yes,Pending,2998.8,3570,2,Referred by agent.
1914,2352682,572,2021-11-07,Contract,59472,,No,Yes,Approved,858.0,1300,4,Applicant provided pay stubs.
1915,2354033,9,,Contract,187106,590.0,No,No,Approved,1575.36,1641,5,Applicant follow-up needed
1916,2354982,1662,2024-12-15,Student,147951,707.0,No,No,Denied,4882.02,6259,4,Referred by agent.
1917,2356412,1659,,Retired,56124,,No,Yes,Withdrawn,2287.74,2933,1,
1918,2357319,568,2022-04-10,Student,103325,687.0,No,Yes,Approved,1696.8,2828,4,
1919,2358342,1420,2023-02-15,Part-Time,322693,736.0,Yes,No,Withdrawn,3012.24,4564,1,Applicant provided pay stubs.
1920,2359143,1396,2022-04-04,Self-Employed,28072,755.0,Yes,Yes,Withdrawn,2458.56,3152,1,Applicant provided pay stubs.
1921,2360625,1599,2024-09-10,Unemployed,83545,802.0,No,No,Under Review,2168.1,0,3,income verified via Plaid
1922,2364037,1505,2020-04-29,Self-Employed,19574,695.0,No,Yes,Denied,3278.4,3415,5,Applicant follow-up needed
1923,2365593,165,2023-01-18,Retired,65452,740.0,No,Yes,Withdrawn,1525.92,2312,2,Missing bank statements.
1924,2366642,1276,2020-06-14,Self-Employed,52220,520.0,No,No,Denied,1862.28,2217,2,Applicant provided pay stubs.
1925,2368375,1094,2024-12-18,Retired,161541,848.0,Yes,Yes,Approved,1432.86,2171,1,docs expired
1926,2373354,318,2024-10-13,Self-Employed,143656,514.0,No,No,Under Review,1168.32,1217,1,Flagged for manual review.
1927,2373423,1167,2022-09-02,Self-Employed,98612,776.0,Yes,No,Denied,4903.08,6286,5,
1928,2374552,462,2020-06-17,Self-Employed,39483,825.0,No,Yes,Approved,1414.8,2358,3,
1929,2374657,1598,2021-04-22,Self-Employed,72863,676.0,Yes,No,Denied,2537.34,3253,4,Flagged for manual review.
1930,2375311,149,2022-07-30,Part-Time,249866,611.0,No,No,Approved,1031.4,1719,5,
1931,2376283,213,2022-04-21,Student,211303,580.0,No,Yes,Approved,4474.08,5736,4,docs expired
1932,2376953,1037,2022-03-29,Retired,52266,,No,No,Approved,1879.8,3133,3,docs expired
1933,2377244,511,2023-04-14,Retired,268151,793.0,No,Yes,Pending,3450.6,5751,1,Co-signer pending review.
1934,2377651,21,2024-10-03,Contract,239187,820.0,No,No,Approved,697.32,894,1,docs expired
1935,2377885,334,2024-10-14,Retired,45464,591.0,No,No,Approved,2933.58,3761,5,Renewal case.
1936,2378557,421,2022-06-29,Part-Time,69241,580.0,No,No,Pending,1904.28,0,1,
1937,2379020,422,2022-12-09,Full-Time,221801,646.0,No,No,Approved,642.0,1070,2,Applicant provided pay stubs.
1938,2379133,1116,2021-08-17,Unemployed,246153,800.0,No,No,Approved,3435.96,5206,5,
1939,2379550,1607,2023-01-06,Retired,81525,699.0,No,No,Approved,3515.4,4185,5,.
1940,2385241,1674,2020-04-24,Retired,172119,730.0,No,Yes,Denied,1177.8,1510,2,Flagged for manual review.
1941,2385347,1638,2020-10-05,Part-Time,90978,676.0,No,No,Approved,10111.68,10533,5,Renewal case.
1942,2387646,1515,,Student,31711,667.0,No,Yes,Approved,1101.54,1669,3,Missing bank statements.
1943,2391001,370,2024-12-24,Unemployed,102658,646.0,No,No,Approved,4347.84,4529,4,Missing bank statements.
1944,2392291,1661,2023-09-08,Retired,75466,,No,Yes,Approved,2887.56,3702,5,income verified via Plaid
1945,2393557,798,2024-04-01,Student,229800,767.0,Yes,Yes,Approved,2845.44,3648,3,.
1946,2395185,1251,2023-10-19,Part-Time,134107,662.0,No,No,Approved,4105.14,5263,5,
1947,2397613,1326,2021-04-09,Contract,69419,515.0,No,Yes,Pending,2714.88,2828,5,Renewal case.
1948,2397892,696,2022-01-19,Part-Time,5738,738.0,No,Yes,Denied,3149.52,4772,4,Missing bank statements.
1949,2400118,1023,2023-09-09,Retired,51590,749.0,No,No,Pending,632.4,1054,1,Flagged for manual review.
1950,2400165,1104,2020-03-07,Part-Time,151850,683.0,No,No,Approved,3528.96,3676,3,docs expired
1951,2400751,634,2021-04-11,Self-Employed,92282,552.0,No,Yes,Approved,1204.56,1434,2,Flagged for manual review.
1952,2401032,206,2022-03-13,Student,184324,682.0,No,No,Withdrawn,2804.88,3596,3,Co-signer pending review.
1953,2403128,724,2021-10-30,Self-Employed,18484,592.0,No,Yes,Approved,1639.2,2732,5,Referred by agent.
1954,2404876,1453,2024-06-16,Self-Employed,223276,753.0,No,Yes,Approved,2877.12,2997,3,docs expired
1955,2405716,1638,2020-12-07,Retired,161298,756.0,No,Yes,Denied,8847.72,10533,3,
1956,2409877,994,2020-03-13,Unemployed,141100,,Yes,No,Denied,1632.0,1700,3,
1957,2411596,1752,2021-04-12,Full-Time,184830,677.0,Yes,Yes,Approved,1210.2,2017,5,Applicant follow-up needed
1958,2412581,225,2020-10-18,Student,24896,816.0,No,Yes,Approved,1064.4,1774,5,Applicant follow-up needed
1959,2414638,1180,2020-06-21,Retired,109193,,No,No,Withdrawn,3510.54,5319,1,docs expired
1960,2415953,991,2023-07-30,Student,34338,718.0,No,No,Approved,2336.64,2434,5,Renewal case.
1961,2417628,769,2021-07-20,Full-Time,94959,627.0,No,Yes,Denied,3444.0,5740,1,
1962,2418046,1679,2022-05-29,Full-Time,91450,725.0,No,Yes,Approved,4256.64,4434,2,.
1963,2422062,237,2023-05-24,Retired,133626,329.0,No,Yes,Pending,3263.52,4184,3,
1964,2422567,1566,2020-08-03,Self-Employed,137758,762.0,No,Yes,Approved,1016.4,1694,1,.
1965,2424253,141,,Part-Time,20312,686.0,No,No,Pending,2017.62,3057,1,income verified via Plaid
1966,2424441,148,,Contract,143535,692.0,No,Yes,Denied,819.0,975,1,
1967,2428124,1437,2020-06-26,Full-Time,193377,822.0,No,No,Pending,3278.88,4968,5,Referred by agent.
1968,2430300,127,2020-08-26,Contract,83860,801.0,No,Yes,Withdrawn,775.8,1293,5,Applicant follow-up needed
1969,2430694,767,2024-01-01,Full-Time,78344,779.0,No,No,Approved,2146.2,2555,5,Co-signer pending review.
1970,2431618,293,,Unemployed,220110,532.0,No,No,Denied,2920.32,3042,1,Referred by agent.
1971,2431695,1653,2022-01-11,Student,191315,839.0,Yes,Yes,Denied,2815.68,2933,2,Missing bank statements.
1972,2432426,1191,2022-12-17,Contract,154548,709.0,Yes,Yes,Approved,827.64,1254,2,Missing bank statements.
1973,2433463,1466,2020-01-13,Student,178525,,No,No,Approved,789.36,1196,3,income verified via Plaid
1974,2433722,834,2022-07-04,Unemployed,113189,823.0,Yes,No,Pending,756.0,1260,5,income verified via Plaid
1975,2434032,322,2024-10-12,Retired,11208,774.0,No,Yes,Pending,2717.22,4117,3,Flagged for manual review.
1976,2435138,1060,2024-12-25,Full-Time,165507,744.0,No,Yes,Withdrawn,1820.94,2759,3,
1977,2435197,493,2020-08-22,Student,244034,742.0,No,No,Denied,4990.8,8318,1,Missing bank statements.
1978,2435259,1179,2022-12-30,Student,134503,,No,Yes,Denied,5030.22,6449,1,
1979,2439597,1083,2022-10-01,Retired,284628,,No,Yes,Approved,7299.24,9358,4,Co-signer pending review.
1980,2440799,148,2023-10-12,Retired,141745,,No,Yes,Approved,819.0,975,5,
1981,2441229,45,2020-05-12,Full-Time,97219,694.0,No,No,Approved,2387.58,3061,3,Missing bank statements.
1982,2441604,1402,,Full-Time,136654,582.0,No,Yes,Approved,599.28,908,3,Co-signer pending review.
1983,2441635,307,2022-09-16,Retired,217083,605.0,No,No,Approved,6513.36,7754,2,income verified via Plaid
1984,2442344,683,2021-06-21,Student,137812,,No,No,Approved,1649.4,2749,5,Co-signer pending review.
1985,2442417,978,2023-04-03,Student,214454,704.0,No,Yes,Approved,832.92,1262,5,Flagged for manual review.
1986,2442564,1417,2020-10-15,Contract,188709,779.0,No,No,Approved,4330.2,5155,1,
1987,2442668,263,2024-05-15,Full-Time,51917,,Yes,Yes,Withdrawn,902.22,1367,2,
